id,name,address,lat,lng,category,subCategory,district,popular,iconName,somaliCategory
wda_masjidka_jaamaca_ee_qaybta_1120__1120,Masjidka Jaamaca ee Qaybta 1120 (Koodbuur),"Congregational Friday mosque with community prayer hall in Koodbuur residential & commercial grid, Hargeisa",9.56856,44.03885,Mosques (Masaajidda),place_of_worship,Koodbuur,False,Moon,Masaajidda
wda_masjidka_al_imaan_ee_qaybta_1121_1121,Masjidka Al-Imaan ee Qaybta 1121 (Airport Zone / Masalaha),"Neighborhood community mosque and Quranic learning hub in Airport Zone / Masalaha residential & commercial grid, Hargeisa",9.514,44.0819,Mosques (Masaajidda),place_of_worship,Airport Zone / Masalaha,False,Moon,Masaajidda
wda_suuqa_khdaarta_iyo_ganacsiga_ee__1122,Suuqa Khdaarta iyo Ganacsiga ee Qaybta 1122 (Kilalka / Sheikh Nuur East),"Neighborhood open-air fresh market and commercial trade zone in Kilalka / Sheikh Nuur East residential & commercial grid, Hargeisa",9.56656,44.09135,Markets & Malls,mall,Kilalka / Sheikh Nuur East,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_xarunta_ganacsiga_supermarket_ee_1123,Xarunta Ganacsiga & Supermarket ee Qaybta 1123 (Goljano District),"Modern multi-store retail grocery and provisions shopping center in Goljano District residential & commercial grid, Hargeisa",9.5537,44.07834,Markets & Malls,mall,Goljano District,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_kaalinta_shidaalka_hass_national_1124,Kaalinta Shidaalka Hass / National ee Qaybta 1124 (Biyo Dhacay Area),"Service petrol station, diesel dispenser and tire service in Biyo Dhacay Area residential & commercial grid, Hargeisa",9.55152,44.07159,Fuel Stations (Kaalmaha Shidaalka),fuel,Biyo Dhacay Area,False,Fuel,Kaalmaha Shidaalka
wda_kaalinta_shidaalka_gaaska_ee_qay_1125,Kaalinta Shidaalka & Gaaska ee Qaybta 1125 (Xero Awr / Hero Awr),"Fuel station and LPG domestic gas distribution depot in Xero Awr / Hero Awr residential & commercial grid, Hargeisa",9.5614,44.04584,Fuel Stations (Kaalmaha Shidaalka),fuel,Xero Awr / Hero Awr,False,Fuel,Kaalmaha Shidaalka
wda_istaanka_gaadiidka_dadweynaha_ee_1126,Istaanka Gaadiidka Dadweynaha ee Qaybta 1126 (Downtown Waheen),"Minibus terminal and designated passenger pick-and-drop stop in Downtown Waheen residential & commercial grid, Hargeisa",9.56289,44.07281,Transport & Terminals,transit_station,Downtown Waheen,False,Navigation,Istaannada & Gaadiidka
wda_isgoyska_weyn_ee_gaadiidka_ee_qa_1127,Isgoyska Weyn ee Gaadiidka ee Qaybta 1127 (Jigjiga Yar),"Major road intersection and inter-district transit artery in Jigjiga Yar residential & commercial grid, Hargeisa",9.57911,44.04101,Transport & Terminals,transit_station,Jigjiga Yar,False,Navigation,Istaannada & Gaadiidka
wda_huteelka_nasashada_martida_ee_qa_1128,Huteelka Nasashada & Martida ee Qaybta 1128 (Ahmed Dhagax),"Comfortable guest lodging and family dining restaurant in Ahmed Dhagax residential & commercial grid, Hargeisa",9.55633,44.05722,Hotels & Hospitality,hotel,Ahmed Dhagax,False,Hotel,Huteellada & Maqaayadaha
wda_laanta_zaad_dahabshiil_ee_qaybta_1129,Laanta ZAAD & Dahabshiil ee Qaybta 1129 (150 Highway),"Banking kiosk, e-remittance and ZAAD cash-in center in 150 Highway residential & commercial grid, Hargeisa",9.58305,44.06042,Banks & Financial,bank,150 Highway,False,Landmark,Bangiyada & Xawaaladaha
wda_laanta_taaj_edahab_express_ee_qa_1130,Laanta TAAJ & Edahab Express ee Qaybta 1130 (Shaab / Institutional District),"Financial services, money transfer and remittance desk in Shaab / Institutional District residential & commercial grid, Hargeisa",9.56003,44.06361,Banks & Financial,bank,Shaab / Institutional District,False,Landmark,Bangiyada & Xawaaladaha
wda_xafiiska_adeegga_somtel_telesom__1131,Xafiiska Adeegga Somtel & Telesom ee Qaybta 1131 (Maxamed Mooge),"Telecommunications branch, SIM registration and fiber service hub in Maxamed Mooge residential & commercial grid, Hargeisa",9.52063,44.11082,Corporate & Utilities,corporate,Maxamed Mooge,False,Building2,Shirkadaha & Isgaadhsiinta
wda_xarunta_korontada_sompower_ee_qa_1132,Xarunta Korontada Sompower ee Qaybta 1132 (New Hargeisa),"District electrical distribution and bill payment center in New Hargeisa residential & commercial grid, Hargeisa",9.5554,44.10262,Corporate & Utilities,utility,New Hargeisa,False,Zap,Korontada & Biyaha
wda_xafiiska_waaxda_dowladda_hoose_e_1133,Xafiiska Waaxda Dowladda Hoose ee Qaybta 1133 (Daami),"Municipal sub-office and local civic administration center in Daami residential & commercial grid, Hargeisa",9.57618,44.08841,Government & Civic,government,Daami,False,Landmark,Hay'adaha Dowladda
wda_xaafada_deganaanshaha_ee_qaybta__1134,Xaafada Deganaanshaha ee Qaybta 1134 (Shiraaqle),"Quiet residential enclave and community living sector in Shiraaqle residential & commercial grid, Hargeisa",9.56433,44.10922,Xaafadaha (Districts),neighborhood,Shiraaqle,False,Home,Xaafadaha & Degmooyinka
wda_cusbitaalka_gurmadka_caafimaadka_1135,Cusbitaalka Gurmadka Caafimaadka ee Qaybta 1135 (Koodbuur),"Specialized neighborhood clinic & emergency health post in Koodbuur residential & commercial grid, Hargeisa",9.57526,44.04982,Hospitals & Healthcare,hospital,Koodbuur,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_rugta_daryeelka_hooyada_dhallaan_1136,Rugta Daryeelka Hooyada & Dhallaanka ee Qaybta 1136 (Airport Zone / Masalaha),"Maternal and child care dispensary center in Airport Zone / Masalaha residential & commercial grid, Hargeisa",9.52385,44.09802,Hospitals & Healthcare,hospital,Airport Zone / Masalaha,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_farmasiga_shacabka_caafimaadka_e_1137,Farmasiga Shacabka & Caafimaadka ee Qaybta 1137 (Kilalka / Sheikh Nuur East),"24/7 community pharmacy and dispensary outpost in Kilalka / Sheikh Nuur East residential & commercial grid, Hargeisa",9.57326,44.10232,Hospitals & Healthcare,hospital,Kilalka / Sheikh Nuur East,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_dugsiga_hoose_dhexe_ee_waxbarash_1138,Dugsiga Hoose/Dhexe ee Waxbarashada Qaybta 1138 (Goljano District),"Public primary & intermediate school campus in Goljano District residential & commercial grid, Hargeisa",9.55961,44.08801,Schools & Universities,school,Goljano District,False,GraduationCap,Dugsiyada & Waxbarashada
wda_akadeemiyada_casriga_ah_ee_qaybt_1139,Akadeemiyada Casriga ah ee Qaybta 1139 (Biyo Dhacay Area),"Modern high school and STEM educational institute in Biyo Dhacay Area residential & commercial grid, Hargeisa",9.55703,44.08061,Schools & Universities,school,Biyo Dhacay Area,False,GraduationCap,Dugsiyada & Waxbarashada
wda_machadka_tababarka_xirfadaha_ee__1140,Machadka Tababarka Xirfadaha ee Qaybta 1140 (Xero Awr / Hero Awr),"Vocational and technical training college center in Xero Awr / Hero Awr residential & commercial grid, Hargeisa",9.56731,44.05551,Schools & Universities,university,Xero Awr / Hero Awr,False,GraduationCap,Jaamacadaha & Kuliyadaha
wda_masjidka_jaamaca_ee_qaybta_1141__1141,Masjidka Jaamaca ee Qaybta 1141 (Downtown Waheen),"Congregational Friday mosque with community prayer hall in Downtown Waheen residential & commercial grid, Hargeisa",9.56456,44.06383,Mosques (Masaajidda),place_of_worship,Downtown Waheen,False,Moon,Masaajidda
wda_masjidka_al_imaan_ee_qaybta_1142_1142,Masjidka Al-Imaan ee Qaybta 1142 (Jigjiga Yar),"Neighborhood community mosque and Quranic learning hub in Jigjiga Yar residential & commercial grid, Hargeisa",9.5812,44.02978,Mosques (Masaajidda),place_of_worship,Jigjiga Yar,False,Moon,Masaajidda
wda_suuqa_khdaarta_iyo_ganacsiga_ee__1143,Suuqa Khdaarta iyo Ganacsiga ee Qaybta 1143 (Ahmed Dhagax),"Neighborhood open-air fresh market and commercial trade zone in Ahmed Dhagax residential & commercial grid, Hargeisa",9.55884,44.04374,Markets & Malls,mall,Ahmed Dhagax,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_xarunta_ganacsiga_supermarket_ee_1144,Xarunta Ganacsiga & Supermarket ee Qaybta 1144 (150 Highway),"Modern multi-store retail grocery and provisions shopping center in 150 Highway residential & commercial grid, Hargeisa",9.58598,44.0447,Markets & Malls,mall,150 Highway,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_kaalinta_shidaalka_hass_national_1145,Kaalinta Shidaalka Hass / National ee Qaybta 1145 (Shaab / Institutional District),"Service petrol station, diesel dispenser and tire service in Shaab / Institutional District residential & commercial grid, Hargeisa",9.56199,44.05313,Fuel Stations (Kaalmaha Shidaalka),fuel,Shaab / Institutional District,False,Fuel,Kaalmaha Shidaalka
wda_kaalinta_shidaalka_gaaska_ee_qay_1146,Kaalinta Shidaalka & Gaaska ee Qaybta 1146 (Maxamed Mooge),"Fuel station and LPG domestic gas distribution depot in Maxamed Mooge residential & commercial grid, Hargeisa",9.5237,44.09435,Fuel Stations (Kaalmaha Shidaalka),fuel,Maxamed Mooge,False,Fuel,Kaalmaha Shidaalka
wda_istaanka_gaadiidka_dadweynaha_ee_1147,Istaanka Gaadiidka Dadweynaha ee Qaybta 1147 (New Hargeisa),"Minibus terminal and designated passenger pick-and-drop stop in New Hargeisa residential & commercial grid, Hargeisa",9.55806,44.08839,Transport & Terminals,transit_station,New Hargeisa,False,Navigation,Istaannada & Gaadiidka
wda_isgoyska_weyn_ee_gaadiidka_ee_qa_1148,Isgoyska Weyn ee Gaadiidka ee Qaybta 1148 (Daami),"Major road intersection and inter-district transit artery in Daami residential & commercial grid, Hargeisa",9.57842,44.07644,Transport & Terminals,transit_station,Daami,False,Navigation,Istaannada & Gaadiidka
wda_huteelka_nasashada_martida_ee_qa_1149,Huteelka Nasashada & Martida ee Qaybta 1149 (Shiraaqle),"Comfortable guest lodging and family dining restaurant in Shiraaqle residential & commercial grid, Hargeisa",9.56684,44.09574,Hotels & Hospitality,hotel,Shiraaqle,False,Hotel,Huteellada & Maqaayadaha
wda_laanta_zaad_dahabshiil_ee_qaybta_1150,Laanta ZAAD & Dahabshiil ee Qaybta 1150 (Koodbuur),"Banking kiosk, e-remittance and ZAAD cash-in center in Koodbuur residential & commercial grid, Hargeisa",9.57763,44.03709,Banks & Financial,bank,Koodbuur,False,Landmark,Bangiyada & Xawaaladaha
wda_laanta_taaj_edahab_express_ee_qa_1151,Laanta TAAJ & Edahab Express ee Qaybta 1151 (Airport Zone / Masalaha),"Financial services, money transfer and remittance desk in Airport Zone / Masalaha residential & commercial grid, Hargeisa",9.52734,44.07931,Banks & Financial,bank,Airport Zone / Masalaha,False,Landmark,Bangiyada & Xawaaladaha
wda_xafiiska_adeegga_somtel_telesom__1152,Xafiiska Adeegga Somtel & Telesom ee Qaybta 1152 (Kilalka / Sheikh Nuur East),"Telecommunications branch, SIM registration and fiber service hub in Kilalka / Sheikh Nuur East residential & commercial grid, Hargeisa",9.57563,44.08959,Corporate & Utilities,corporate,Kilalka / Sheikh Nuur East,False,Building2,Shirkadaha & Isgaadhsiinta
wda_xarunta_korontada_sompower_ee_qa_1153,Xarunta Korontada Sompower ee Qaybta 1153 (Goljano District),"District electrical distribution and bill payment center in Goljano District residential & commercial grid, Hargeisa",9.5617,44.07678,Corporate & Utilities,utility,Goljano District,False,Zap,Korontada & Biyaha
wda_xafiiska_waaxda_dowladda_hoose_e_1154,Xafiiska Waaxda Dowladda Hoose ee Qaybta 1154 (Biyo Dhacay Area),"Municipal sub-office and local civic administration center in Biyo Dhacay Area residential & commercial grid, Hargeisa",9.55899,44.07013,Government & Civic,government,Biyo Dhacay Area,False,Landmark,Hay'adaha Dowladda
wda_xaafada_deganaanshaha_ee_qaybta__1155,Xaafada Deganaanshaha ee Qaybta 1155 (Xero Awr / Hero Awr),"Quiet residential enclave and community living sector in Xero Awr / Hero Awr residential & commercial grid, Hargeisa",9.5694,44.04428,Xaafadaha (Districts),neighborhood,Xero Awr / Hero Awr,False,Home,Xaafadaha & Degmooyinka
wda_cusbitaalka_gurmadka_caafimaadka_1156,Cusbitaalka Gurmadka Caafimaadka ee Qaybta 1156 (Downtown Waheen),"Specialized neighborhood clinic & emergency health post in Downtown Waheen residential & commercial grid, Hargeisa",9.55731,44.06933,Hospitals & Healthcare,hospital,Downtown Waheen,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_rugta_daryeelka_hooyada_dhallaan_1157,Rugta Daryeelka Hooyada & Dhallaanka ee Qaybta 1157 (Jigjiga Yar),"Maternal and child care dispensary center in Jigjiga Yar residential & commercial grid, Hargeisa",9.57214,44.03666,Hospitals & Healthcare,hospital,Jigjiga Yar,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_farmasiga_shacabka_caafimaadka_e_1158,Farmasiga Shacabka & Caafimaadka ee Qaybta 1158 (Ahmed Dhagax),"24/7 community pharmacy and dispensary outpost in Ahmed Dhagax residential & commercial grid, Hargeisa",9.54797,44.05199,Hospitals & Healthcare,hospital,Ahmed Dhagax,False,HeartPulse,Cusbitaallada & Rugaha Caafimaadka
wda_dugsiga_hoose_dhexe_ee_waxbarash_1159,Dugsiga Hoose/Dhexe ee Waxbarashada Qaybta 1159 (150 Highway),"Public primary & intermediate school campus in 150 Highway residential & commercial grid, Hargeisa",9.5733,44.05432,Schools & Universities,school,150 Highway,False,GraduationCap,Dugsiyada & Waxbarashada
wda_akadeemiyada_casriga_ah_ee_qaybt_1160,Akadeemiyada Casriga ah ee Qaybta 1160 (Shaab / Institutional District),"Modern high school and STEM educational institute in Shaab / Institutional District residential & commercial grid, Hargeisa",9.55353,44.05955,Schools & Universities,school,Shaab / Institutional District,False,GraduationCap,Dugsiyada & Waxbarashada
wda_machadka_tababarka_xirfadaha_ee__1161,Machadka Tababarka Xirfadaha ee Qaybta 1161 (Maxamed Mooge),"Vocational and technical training college center in Maxamed Mooge residential & commercial grid, Hargeisa",9.5104,44.10443,Schools & Universities,university,Maxamed Mooge,False,GraduationCap,Jaamacadaha & Kuliyadaha
wda_masjidka_jaamaca_ee_qaybta_1162__1162,Masjidka Jaamaca ee Qaybta 1162 (New Hargeisa),"Congregational Friday mosque with community prayer hall in New Hargeisa residential & commercial grid, Hargeisa",9.54658,44.0971,Mosques (Masaajidda),place_of_worship,New Hargeisa,False,Moon,Masaajidda
wda_masjidka_al_imaan_ee_qaybta_1163_1163,Masjidka Al-Imaan ee Qaybta 1163 (Daami),"Neighborhood community mosque and Quranic learning hub in Daami residential & commercial grid, Hargeisa",9.56875,44.08377,Mosques (Masaajidda),place_of_worship,Daami,False,Moon,Masaajidda
wda_suuqa_khdaarta_iyo_ganacsiga_ee__1164,Suuqa Khdaarta iyo Ganacsiga ee Qaybta 1164 (Shiraaqle),"Neighborhood open-air fresh market and commercial trade zone in Shiraaqle residential & commercial grid, Hargeisa",9.55597,44.10399,Markets & Malls,mall,Shiraaqle,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_xarunta_ganacsiga_supermarket_ee_1165,Xarunta Ganacsiga & Supermarket ee Qaybta 1165 (Koodbuur),"Modern multi-store retail grocery and provisions shopping center in Koodbuur residential & commercial grid, Hargeisa",9.56736,44.04488,Markets & Malls,mall,Koodbuur,False,ShoppingBag,Suuqyada & Xarumaha Ganacsiga
wda_kaalinta_shidaalka_hass_national_1166,Kaalinta Shidaalka Hass / National ee Qaybta 1166 (Airport Zone / Masalaha),"Service petrol station, diesel dispenser and tire service in Airport Zone / Masalaha residential & commercial grid, Hargeisa",9.51223,44.09077,Fuel Stations (Kaalmaha Shidaalka),fuel,Airport Zone / Masalaha,False,Fuel,Kaalmaha Shidaalka
wda_kaalinta_shidaalka_gaaska_ee_qay_1167,Kaalinta Shidaalka & Gaaska ee Qaybta 1167 (Kilalka / Sheikh Nuur East),"Fuel station and LPG domestic gas distribution depot in Kilalka / Sheikh Nuur East residential & commercial grid, Hargeisa",9.56536,44.09738,Fuel Stations (Kaalmaha Shidaalka),fuel,Kilalka / Sheikh Nuur East,False,Fuel,Kaalmaha Shidaalka
wda_istaanka_gaadiidka_dadweynaha_ee_1168,Istaanka Gaadiidka Dadweynaha ee Qaybta 1168 (Goljano District),"Minibus terminal and designated passenger pick-and-drop stop in Goljano District residential & commercial grid, Hargeisa",9.55264,44.08366,Transport & Terminals,transit_station,Goljano District,False,Navigation,Istaannada & Gaadiidka
wda_isgoyska_weyn_ee_gaadiidka_ee_qa_1169,Isgoyska Weyn ee Gaadiidka ee Qaybta 1169 (Biyo Dhacay Area),"Major road intersection and inter-district transit artery in Biyo Dhacay Area residential & commercial grid, Hargeisa",9.55053,44.07655,Transport & Terminals,transit_station,Biyo Dhacay Area,False,Navigation,Istaannada & Gaadiidka
wda_huteelka_nasashada_martida_ee_qa_1170,Huteelka Nasashada & Martida ee Qaybta 1170 (Xero Awr / Hero Awr),"Comfortable guest lodging and family dining restaurant in Xero Awr / Hero Awr residential & commercial grid, Hargeisa",9.56034,44.05116,Hotels & Hospitality,hotel,Xero Awr / Hero Awr,False,Hotel,Huteellada & Maqaayadaha
wda_laanta_zaad_dahabshiil_ee_qaybta_1171,Laanta ZAAD & Dahabshiil ee Qaybta 1171 (Downtown Waheen),"Banking kiosk, e-remittance and ZAAD cash-in center in Downtown Waheen residential & commercial grid, Hargeisa",9.56636,44.07024,Banks & Financial,bank,Downtown Waheen,False,Landmark,Bangiyada & Xawaaladaha
wda_laanta_taaj_edahab_express_ee_qa_1172,Laanta TAAJ & Edahab Express ee Qaybta 1172 (Jigjiga Yar),"Financial services, money transfer and remittance desk in Jigjiga Yar residential & commercial grid, Hargeisa",9.58345,44.0378,Banks & Financial,bank,Jigjiga Yar,False,Landmark,Bangiyada & Xawaaladaha
wda_xafiiska_adeegga_somtel_telesom__1173,Xafiiska Adeegga Somtel & Telesom ee Qaybta 1173 (Ahmed Dhagax),"Telecommunications branch, SIM registration and fiber service hub in Ahmed Dhagax residential & commercial grid, Hargeisa",9.56154,44.05336,Corporate & Utilities,corporate,Ahmed Dhagax,False,Building2,Shirkadaha & Isgaadhsiinta
wda_xarunta_korontada_sompower_ee_qa_1174,Xarunta Korontada Sompower ee Qaybta 1174 (150 Highway),"District electrical distribution and bill payment center in 150 Highway residential & commercial grid, Hargeisa",9.58913,44.05592,Corporate & Utilities,utility,150 Highway,False,Zap,Korontada & Biyaha
wda_xafiiska_waaxda_dowladda_hoose_e_1175,Xafiiska Waaxda Dowladda Hoose ee Qaybta 1175 (Shaab / Institutional District),"Municipal sub-office and local civic administration center in Shaab / Institutional District residential & commercial grid, Hargeisa",9.56409,44.06062,Government & Civic,government,Shaab / Institutional District,False,Landmark,Hay'adaha Dowladda
